frame,timestamp,person_id,vehicle_id,centroid_x,centroid_y,in_roi,dwell_time,history_len
2142,71.44,2,24,423.4,144.4,True,15.92,151
2142,71.44,15,22,436.8,159.2,True,20.55,21
2142,71.44,21,3,268.1,170.9,True,16.62,3
2143,71.47,2,24,423.7,144.4,True,15.95,151
2143,71.47,15,22,436.3,159.3,True,20.59,22
2143,71.47,21,3,267.7,170.6,True,16.65,4
2144,71.5,2,24,424.1,144.4,True,15.98,151
2144,71.5,15,22,436.4,159.1,True,20.62,23
2144,71.5,21,3,267.4,170.3,True,16.68,5
2145,71.54,2,24,424.5,144.1,True,16.02,151
2145,71.54,15,22,436.3,158.8,True,20.65,24
2145,71.54,21,3,267.1,169.7,True,16.72,6
2146,71.57,2,24,425.0,143.9,True,16.05,151
2146,71.57,15,22,436.0,159.3,True,20.69,25
2146,71.57,21,3,266.9,170.1,True,16.75,7
2147,71.6,2,24,425.4,143.7,True,16.08,151
2147,71.6,15,22,436.0,159.7,True,20.72,26
2147,71.6,21,26,292.2,167.3,True,0,0
2148,71.64,2,24,426.2,143.5,True,16.12,151
2148,71.64,15,22,435.4,160.0,True,20.75,27
2148,71.64,21,26,292.0,167.1,True,0.03,1
2149,71.67,2,24,427.7,143.3,True,16.15,151
2149,71.67,15,22,435.7,161.0,True,20.79,28
2149,71.67,21,26,291.8,166.8,True,0.07,2
2150,71.71,2,24,428.7,143.1,True,16.18,151
2150,71.71,15,22,435.5,162.8,True,20.82,29
2150,71.71,21,26,291.6,166.5,True,0.1,3
2151,71.74,2,24,430.3,143.3,True,16.22,151
2151,71.74,15,22,434.9,162.5,True,20.85,30
2151,71.74,21,26,291.5,166.3,True,0.13,4
2152,71.77,2,24,431.6,148.7,True,16.25,151
2152,71.77,15,22,434.1,162.0,True,20.89,31
2152,71.77,21,26,291.2,166.0,True,0.17,5
2153,71.81,2,24,432.7,151.0,True,16.28,151
2153,71.81,15,22,432.6,161.4,True,20.92,32
2153,71.81,21,26,291.1,165.9,True,0.2,6
2154,71.84,2,24,432.5,151.9,True,16.32,151
2154,71.84,15,22,431.4,163.3,True,20.95,33
2154,71.84,21,26,294.0,169.3,True,0.23,7
2155,71.87,2,22,428.4,158.8,True,20.99,174
2155,71.87,15,22,431.0,163.7,True,20.99,34
2155,71.87,21,26,294.4,169.7,True,0.27,8
2156,71.91,2,22,427.9,158.9,True,21.02,135
2156,71.91,15,22,430.5,160.5,True,21.02,35
2156,71.91,21,26,291.9,169.1,True,0.3,9
2157,71.94,2,22,428.1,158.9,True,21.05,136
2157,71.94,15,22,430.7,160.4,True,21.05,36
2157,71.94,21,26,291.8,169.5,True,0.33,10
2158,71.97,2,22,428.2,158.2,True,21.09,137
2158,71.97,15,22,430.5,161.3,True,21.09,37
2158,71.97,21,26,291.8,169.9,True,0.37,11
2159,72.01,2,22,428.4,158.8,True,21.12,138
2159,72.01,15,22,429.5,162.4,True,21.12,38
2159,72.01,21,26,292.4,170.5,True,0.4,12
2160,72.04,2,22,427.4,159.0,True,21.15,139
2160,72.04,15,22,429.3,163.5,True,21.15,39
2160,72.04,21,26,292.6,171.1,True,0.43,13
2161,72.07,2,22,427.8,159.6,True,21.19,140
2161,72.07,15,22,427.1,164.2,True,21.19,40
2161,72.07,21,26,292.8,171.5,True,0.47,14
2162,72.11,2,22,428.1,160.1,True,21.22,141
2162,72.11,15,22,425.8,164.4,True,21.22,41
2162,72.11,21,26,292.7,171.4,True,0.5,15
2162,72.11,24,22,429.2,139.7,True,0,0
2163,72.14,2,22,428.5,160.6,True,21.25,142
2163,72.14,15,22,424.8,165.5,True,21.25,42
2163,72.14,21,26,292.7,171.1,True,0.53,16
2163,72.14,24,22,429.7,139.7,True,0.03,1
2164,72.17,2,22,428.9,161.1,True,21.29,143
2164,72.17,15,22,424.4,163.5,True,21.29,43
2164,72.17,21,26,292.7,171.0,True,0.57,17
2164,72.17,24,22,431.4,138.9,True,0.07,2
2165,72.21,2,22,429.2,161.6,True,21.32,144
2165,72.21,15,22,424.0,162.7,True,21.32,44
2165,72.21,21,26,292.6,171.1,True,0.6,18
2165,72.21,24,22,433.1,138.2,True,0.1,3
2166,72.24,2,22,429.6,162.0,True,21.35,145
2166,72.24,15,22,423.4,164.0,True,21.35,45
2166,72.24,21,26,292.5,170.7,True,0.63,19
2166,72.24,24,17,426.8,138.9,True,0,0
2167,72.27,2,22,430.0,162.5,True,21.39,146
2167,72.27,15,22,421.8,166.7,True,21.39,46
2167,72.27,21,26,292.2,170.4,True,0.67,20
2167,72.27,24,22,430.6,138.8,True,0.17,4
2168,72.31,2,22,430.4,163.0,True,21.42,147
2168,72.31,15,22,422.2,166.1,True,21.42,47
2168,72.31,21,26,291.7,170.2,True,0.7,21
2168,72.31,24,22,431.4,138.4,True,0.2,5
2169,72.34,2,22,427.8,160.2,True,21.45,148
2169,72.34,15,22,422.6,163.3,True,21.45,48
2169,72.34,21,26,293.1,170.2,True,0.73,22
2169,72.34,24,22,432.3,138.0,True,0.23,6
2170,72.37,2,22,424.4,161.8,True,21.49,149
2170,72.37,15,22,420.8,166.5,True,21.49,49
2170,72.37,21,26,293.6,170.3,True,0.77,23
2170,72.37,24,22,433.1,137.6,True,0.27,7
2171,72.41,2,22,423.5,162.1,True,21.52,150
2171,72.41,15,22,420.2,166.7,True,21.52,50
2171,72.41,21,26,293.6,170.6,True,0.8,24
2171,72.41,24,17,425.9,138.4,True,0.17,1
2172,72.44,2,22,423.6,161.6,True,21.55,151
2172,72.44,15,22,418.7,167.9,True,21.55,51
2172,72.44,21,26,293.5,170.8,True,0.83,25
2172,72.44,24,17,426.7,137.9,True,0.2,2
2173,72.47,2,22,423.3,161.4,True,21.59,152
2173,72.47,15,22,417.9,168.3,True,21.59,52
2173,72.47,21,26,293.0,171.1,True,0.87,26
2173,72.47,24,17,427.5,137.5,True,0.23,3
2174,72.51,2,22,423.7,162.2,True,21.62,153
2174,72.51,15,22,417.8,168.2,True,21.62,53
2174,72.51,21,26,292.7,171.4,True,0.9,27
2174,72.51,24,22,431.4,139.2,True,0.4,8
2175,72.54,2,22,423.4,162.5,True,21.65,154
2175,72.54,15,22,417.3,168.5,True,21.65,54
2175,72.54,21,26,292.7,171.6,True,0.93,28
2175,72.54,24,22,431.5,139.3,True,0.43,9
2176,72.57,2,22,418.2,167.5,True,21.69,155
2176,72.57,15,22,416.6,168.8,True,21.69,55
2176,72.57,21,26,291.8,171.6,True,0.97,29
2176,72.57,24,22,431.9,139.6,True,0.47,10
2177,72.61,2,22,416.0,170.1,True,21.72,156
2177,72.61,15,22,416.0,169.2,True,21.72,56
2177,72.61,21,26,291.9,171.8,True,1.0,30
2177,72.61,24,22,432.2,139.6,True,0.5,11
2177,72.61,30,22,430.6,151.6,True,0,0
2178,72.64,2,22,415.1,171.0,True,21.76,157
2178,72.64,15,22,415.3,169.5,True,21.76,57
2178,72.64,21,26,291.0,172.0,True,1.03,31
2178,72.64,24,22,432.1,139.9,True,0.53,12
2178,72.64,25,26,288.4,170.0,True,0,0
2178,72.64,30,22,429.9,152.7,True,0.03,1
2179,72.67,2,22,414.0,171.2,True,21.79,158
2179,72.67,15,22,414.6,169.9,True,21.79,58
2179,72.67,21,26,290.8,172.3,True,1.07,32
2179,72.67,24,22,432.2,139.9,True,0.57,13
2179,72.67,25,26,287.8,170.0,True,0.03,1
2179,72.67,30,22,429.4,153.3,True,0.07,2
2180,72.71,2,22,414.3,170.6,True,21.82,159
2180,72.71,15,22,413.9,170.2,True,21.82,59
2180,72.71,21,26,290.2,172.5,True,1.1,33
2180,72.71,24,22,432.4,139.9,True,0.6,14
2180,72.71,25,26,287.4,169.6,True,0.07,2
2180,72.71,30,22,429.0,153.8,True,0.1,3
2181,72.74,2,22,413.3,169.4,True,21.86,160
2181,72.74,15,22,413.3,170.5,True,21.86,60
2181,72.74,21,26,289.5,172.9,True,1.13,34
2181,72.74,24,22,432.6,140.0,True,0.63,15
2181,72.74,25,26,285.9,169.5,True,0.1,3
2181,72.74,30,22,431.8,148.1,True,0.13,4
2182,72.77,2,22,413.8,169.2,True,21.89,161
2182,72.77,15,22,412.6,170.8,True,21.89,61
2182,72.77,21,26,288.9,173.2,True,1.17,35
2182,72.77,24,22,432.8,140.0,True,0.67,16
2182,72.77,25,26,284.5,169.3,True,0.13,4
2182,72.77,30,22,432.7,147.1,True,0.17,5
2183,72.81,2,22,413.3,169.5,True,21.92,162
2183,72.81,15,22,420.4,168.3,True,21.92,62
2183,72.81,21,26,288.5,173.4,True,1.2,36
2183,72.81,24,22,433.1,139.7,True,0.7,17
2183,72.81,25,3,258.9,161.5,True,3.14,49
2183,72.81,30,22,433.2,146.2,True,0.2,6
2184,72.84,2,22,412.7,169.8,True,21.96,163
2184,72.84,15,22,416.1,170.9,True,21.96,63
2184,72.84,21,26,288.4,173.7,True,1.23,37
2184,72.84,24,22,433.3,139.5,True,0.73,18
2184,72.84,25,3,257.5,161.2,True,3.17,50
2184,72.84,30,22,433.4,146.2,True,0.23,7
2185,72.87,2,22,412.1,170.2,True,21.99,164
2185,72.87,15,22,418.3,172.8,True,21.99,64
2185,72.87,21,26,287.7,173.7,True,1.27,38
2185,72.87,24,22,433.6,139.3,True,0.77,19
2185,72.87,25,3,256.2,160.8,True,3.2,51
2185,72.87,30,22,433.8,146.1,True,0.27,8
2186,72.91,2,22,411.5,170.6,True,22.02,165
2186,72.91,15,22,418.2,173.3,True,22.02,65
2186,72.91,17,22,419.2,170.8,True,14.81,26
2186,72.91,21,26,287.1,172.9,True,1.3,39
2186,72.91,24,22,433.8,139.3,True,0.8,20
2186,72.91,25,3,254.9,160.4,True,3.24,52
2186,72.91,30,22,434.1,146.2,True,0.3,9
2187,72.94,2,22,411.0,171.0,True,22.06,166
2187,72.94,15,22,418.2,173.8,True,22.06,66
2187,72.94,17,22,419.5,171.0,True,14.85,1
2187,72.94,21,26,287.6,172.6,True,1.33,40
2187,72.94,24,22,434.2,139.3,True,0.83,21
2187,72.94,25,3,253.6,160.0,True,3.27,53
2187,72.94,30,22,434.4,146.2,True,0.33,10
2188,72.97,2,22,405.8,171.7,True,22.09,167
2188,72.97,15,22,412.4,171.9,True,22.09,67
2188,72.97,17,22,420.7,171.0,True,14.88,2
2188,72.97,21,26,286.6,172.3,True,1.37,41
2188,72.97,25,3,252.1,159.5,True,3.3,54
2188,72.97,30,22,435.0,146.1,True,0.37,11
2189,73.01,2,22,404.8,172.5,True,22.12,168
2189,73.01,15,22,410.7,172.5,True,22.12,68
2189,73.01,17,22,421.8,171.0,True,14.91,3
2189,73.01,21,3,262.4,162.9,True,18.18,8
2189,73.01,25,3,250.7,159.1,True,3.34,55
2189,73.01,30,22,435.8,146.1,True,0.4,12
2190,73.04,2,22,403.8,172.9,True,22.16,169
2190,73.04,15,22,407.6,173.1,True,22.16,69
2190,73.04,17,22,423.1,171.1,True,14.95,4
2190,73.04,21,3,262.2,163.0,True,18.22,9
2190,73.04,25,3,249.5,159.0,True,3.37,56
2190,73.04,30,22,436.4,145.8,True,0.43,13
2191,73.07,2,22,402.9,173.4,True,22.19,170
2191,73.07,15,22,402.4,174.0,True,22.19,70
2191,73.07,17,22,417.7,167.3,True,14.98,5
2191,73.07,21,3,262.0,162.9,True,18.25,10
2191,73.07,25,3,248.3,158.8,True,3.4,57
2191,73.07,30,22,436.9,145.5,True,0.47,14
2192,73.11,2,22,401.6,173.8,True,22.22,171
2192,73.11,15,22,401.6,174.5,True,22.22,71
2192,73.11,17,22,417.9,166.8,True,15.02,6
2192,73.11,21,3,261.9,162.9,True,18.28,11
2192,73.11,25,3,247.0,158.5,True,3.44,58
2192,73.11,30,22,436.8,145.9,True,0.5,15
2193,73.14,2,22,400.2,174.2,True,22.26,172
2193,73.14,15,22,397.6,174.9,True,22.26,72
2193,73.14,17,22,415.7,166.4,True,15.05,7
2193,73.14,21,3,261.9,163.0,True,18.32,12
2193,73.14,25,3,245.6,158.1,True,3.47,59
2194,73.17,2,22,398.8,174.6,True,22.29,173
2194,73.17,15,22,395.9,175.4,True,22.29,73
2194,73.17,17,22,415.5,165.9,True,15.08,8
2194,73.17,21,3,261.9,163.0,True,18.35,13
2194,73.17,25,3,244.2,157.6,True,3.5,60
2195,73.21,2,22,397.7,175.1,True,22.32,174
2195,73.21,15,22,394.9,175.9,True,22.32,74
2195,73.21,17,22,415.6,165.5,True,15.12,9
2195,73.21,21,3,261.9,163.1,True,18.39,14
2195,73.21,25,3,242.7,157.2,True,3.54,61
2196,73.24,2,22,396.3,175.5,True,22.36,175
2196,73.24,15,22,391.3,176.6,True,22.36,75
2196,73.24,17,22,415.5,165.0,True,15.15,10
2196,73.24,21,3,262.0,162.9,True,18.42,15
2196,73.24,25,3,241.3,156.7,True,3.57,62
2197,73.27,2,22,394.6,175.8,True,22.39,176
2197,73.27,15,22,389.1,176.7,True,22.39,76
2197,73.27,17,22,415.0,164.5,True,15.18,11
2197,73.27,21,3,262.0,162.8,True,18.45,16
2197,73.27,25,3,239.9,156.2,True,3.6,63
2198,73.31,2,22,393.1,176.3,True,22.42,177
2198,73.31,15,22,387.7,176.9,True,22.42,77
2198,73.31,17,22,414.8,164.1,True,15.22,12
2198,73.31,21,3,261.8,162.8,True,18.49,17
2198,73.31,25,3,238.5,155.7,True,3.64,64
2199,73.34,2,22,391.8,176.7,True,22.46,178
2199,73.34,15,22,386.4,176.9,True,22.46,78
2199,73.34,17,22,414.7,163.6,True,15.25,13
2199,73.34,21,3,261.5,162.9,True,18.52,18
2199,73.34,25,3,237.1,155.4,True,3.67,65
2200,73.37,2,22,390.1,177.2,True,22.49,179
2200,73.37,15,22,385.2,176.9,True,22.49,79
2200,73.37,17,22,414.3,163.2,True,15.28,14
2200,73.37,21,3,261.4,162.9,True,18.55,19
2200,73.37,25,3,235.7,155.0,True,3.7,66
2201,73.41,2,22,387.7,177.6,True,22.52,180
2201,73.41,15,22,383.2,177.0,True,22.52,80
2201,73.41,17,22,413.2,162.7,True,15.32,15
2201,73.41,21,3,260.9,162.9,True,18.59,20
2201,73.41,25,3,234.2,154.6,True,3.74,67
2202,73.44,2,22,385.9,178.0,True,22.56,181
2202,73.44,15,22,381.9,176.9,True,22.56,81
2202,73.44,17,22,412.5,162.2,True,15.35,16
2202,73.44,21,3,260.5,162.8,True,18.62,21
2202,73.44,25,3,232.8,154.2,True,3.77,68
2203,73.47,2,22,383.7,178.3,True,22.59,182
2203,73.47,15,22,380.4,176.9,True,22.59,82
2203,73.47,17,22,411.6,161.7,True,15.38,17
2203,73.47,21,3,260.2,162.7,True,18.65,22
2203,73.47,25,3,231.4,153.8,True,3.8,69
2204,73.51,2,22,381.9,178.7,True,22.62,183
2204,73.51,15,22,378.5,176.8,True,22.62,83
2204,73.51,17,22,411.1,161.2,True,15.42,18
2204,73.51,21,3,260.0,162.7,True,18.69,23
2204,73.51,25,3,230.0,153.5,True,3.84,70
2205,73.54,2,22,380.5,179.1,True,22.66,184
2205,73.54,15,22,376.3,176.9,True,22.66,84
2205,73.54,17,22,410.9,160.8,True,15.45,19
2205,73.54,21,3,259.8,162.5,True,18.72,24
2205,73.54,25,3,228.6,153.2,True,3.87,71
2206,73.57,2,22,378.9,179.6,True,22.69,185
2206,73.57,15,22,373.7,178.6,True,22.69,85
2206,73.57,17,22,410.6,160.3,True,15.48,20
2206,73.57,21,3,259.5,162.2,True,18.75,25
2206,73.57,25,3,227.1,152.8,True,3.9,72
2207,73.61,2,22,377.5,180.0,True,22.72,186
2207,73.61,15,22,371.7,180.1,True,22.72,86
2207,73.61,21,3,259.4,161.7,True,18.79,26
2207,73.61,25,3,225.6,152.1,True,3.94,73
2208,73.64,2,22,376.3,180.4,True,22.76,187
2208,73.64,15,22,370.4,180.9,True,22.76,87
2208,73.64,21,3,259.3,161.8,True,18.82,27
2208,73.64,25,3,224.3,151.9,True,3.97,74
2209,73.67,2,22,374.9,180.8,True,22.79,188
2209,73.67,15,22,369.2,181.5,True,22.79,88
2209,73.67,21,3,259.1,161.5,True,18.85,28
2209,73.67,25,3,222.9,151.7,True,4.0,75
2210,73.71,2,22,373.6,181.2,True,22.82,189
2210,73.71,15,22,368.2,182.1,True,22.82,89
2210,73.71,21,3,259.0,161.4,True,18.89,29
2210,73.71,25,3,221.5,151.3,True,4.04,76
2211,73.74,2,22,372.2,181.9,True,22.86,190
2211,73.74,15,22,367.3,183.1,True,22.86,90
2211,73.74,21,3,258.7,161.0,True,18.92,30
2211,73.74,25,3,220.1,150.9,True,4.07,77
2212,73.77,2,22,370.7,182.3,True,22.89,191
2212,73.77,15,22,365.7,183.5,True,22.89,91
2212,73.77,21,3,258.4,160.7,True,18.95,31
2212,73.77,25,3,218.7,150.5,True,4.1,78
2213,73.81,2,22,369.3,182.8,True,22.92,192
2213,73.81,15,22,364.6,183.9,True,22.92,92
2213,73.81,21,3,258.0,160.4,True,18.99,32
2213,73.81,25,3,217.4,150.1,True,4.14,79
2214,73.84,2,22,367.7,183.3,True,22.96,193
2214,73.84,15,22,363.6,184.2,True,22.96,93
2214,73.84,21,3,258.1,160.0,True,19.02,33
2214,73.84,25,3,216.1,149.7,True,4.17,80
2215,73.87,2,17,379.0,183.8,True,37.0,22
2215,73.87,15,17,375.3,184.0,True,37.74,81
2215,73.87,21,3,258.0,159.8,True,19.05,34
2215,73.87,25,3,214.7,149.3,True,4.2,81
2216,73.91,2,17,376.8,184.6,True,37.04,8
2216,73.91,15,17,373.5,184.5,True,37.77,58
2216,73.91,21,3,257.7,159.7,True,19.09,35
2216,73.91,25,3,213.2,148.9,True,4.24,82
2217,73.94,2,17,375.4,185.3,True,37.07,9
2217,73.94,15,17,372.1,184.7,True,37.8,58
2217,73.94,21,3,257.2,160.1,True,19.12,36
2217,73.94,25,3,211.6,148.6,True,4.27,83
2218,73.97,2,17,374.3,185.9,True,37.1,10
2218,73.97,15,17,371.0,184.7,True,37.84,58
2218,73.97,21,3,256.8,160.3,True,19.15,37
2218,73.97,25,3,210.2,148.3,True,4.3,84
2219,74.01,2,17,373.1,186.7,True,37.14,11
2219,74.01,15,17,370.0,184.4,True,37.87,58
2219,74.01,21,3,256.5,160.4,True,19.19,38
2220,74.04,2,17,372.1,187.4,True,37.17,11
2220,74.04,15,17,369.1,184.8,True,37.9,59
2220,74.04,21,3,256.2,160.5,True,19.22,39
2221,74.07,2,17,371.1,187.9,True,37.2,11
2221,74.07,15,17,367.3,185.4,True,37.94,60
2221,74.07,21,3,256.0,160.6,True,19.25,40
2222,74.11,2,17,369.6,188.5,True,37.24,11
2222,74.11,15,17,365.4,182.8,True,37.97,61
2222,74.11,21,3,255.2,160.3,True,19.29,41
2223,74.14,2,17,368.1,189.2,True,37.27,11
2223,74.14,15,17,363.9,184.8,True,38.0,62
2223,74.14,21,3,254.8,160.1,True,19.32,42
2224,74.17,2,17,366.6,189.8,True,37.3,11
2224,74.17,15,17,361.7,185.5,True,38.04,63
2224,74.17,21,3,254.4,160.0,True,19.35,43
2225,74.21,15,17,358.2,186.6,True,38.07,64
2225,74.21,21,3,254.2,160.0,True,19.39,44
2226,74.24,15,17,355.7,187.6,True,38.1,65
2226,74.24,21,3,253.8,159.9,True,19.42,45
2227,74.27,15,22,341.4,186.4,True,23.39,94
2227,74.27,21,3,253.6,159.9,True,19.45,46
2228,74.31,15,22,340.1,186.5,True,23.42,95
2228,74.31,21,3,253.7,160.0,True,19.49,47
2229,74.34,15,22,338.7,186.9,True,23.46,96
2229,74.34,21,3,253.1,160.1,True,19.52,48
2230,74.37,15,22,338.1,187.2,True,23.49,97
2230,74.37,21,3,252.7,160.1,True,19.55,49
2231,74.41,15,22,336.9,187.3,True,23.52,98
2231,74.41,21,3,251.6,160.5,True,19.59,50
2232,74.44,15,22,334.7,187.3,True,23.56,99
2232,74.44,21,3,251.3,160.8,True,19.62,51
2233,74.47,15,22,332.7,187.3,True,23.59,100
2233,74.47,21,3,251.1,160.7,True,19.65,52
2234,74.51,15,22,333.2,186.9,True,23.62,101
2234,74.51,21,3,249.8,160.5,True,19.69,53
2235,74.54,15,22,332.8,186.9,True,23.66,102
2235,74.54,21,3,248.8,156.6,True,19.72,54
2236,74.57,15,17,343.0,190.3,True,38.44,66
2236,74.57,21,3,248.2,155.4,True,19.75,55
2236,74.57,22,17,345.3,190.2,True,16.55,16
2237,74.61,15,17,341.4,190.7,True,38.47,59
2237,74.61,21,3,247.9,155.0,True,19.79,56
2237,74.61,22,17,344.6,191.3,True,16.58,1
2238,74.64,15,17,340.4,191.0,True,38.51,59
2238,74.64,21,3,247.7,154.9,True,19.82,57
2238,74.64,22,17,344.0,192.4,True,16.62,2
2239,74.67,15,17,339.2,191.1,True,38.54,59
2239,74.67,21,3,247.4,154.4,True,19.85,58
2239,74.67,22,17,343.0,192.8,True,16.65,3
2240,74.71,2,3,247.7,160.4,True,52.69,7
2240,74.71,15,17,350.3,184.6,True,38.57,59
2240,74.71,21,3,247.2,153.9,True,19.89,59
2240,74.71,22,17,354.9,185.2,True,16.68,4
2241,74.74,2,3,247.8,159.7,True,52.72,1
2241,74.74,15,17,348.5,186.5,True,38.61,59
2241,74.74,21,3,247.1,153.6,True,19.92,60
2241,74.74,22,17,354.7,186.1,True,16.72,5
2242,74.77,2,3,247.6,157.0,True,52.75,2
2242,74.77,15,17,345.5,187.6,True,38.64,59
2242,74.77,21,3,246.8,153.2,True,19.95,61
2242,74.77,22,17,354.4,187.0,True,16.75,6
2243,74.81,2,3,247.3,155.9,True,52.79,3
2243,74.81,15,17,343.5,188.5,True,38.67,59
2243,74.81,21,3,246.5,152.7,True,19.99,62
2243,74.81,22,17,353.9,188.0,True,16.78,7
2244,74.84,2,3,247.0,156.2,True,52.82,4
2244,74.84,15,3,275.3,192.5,True,16.25,47
2244,74.84,21,3,246.1,152.4,True,20.02,63
2244,74.84,22,17,353.4,189.0,True,16.82,8
2245,74.87,2,3,246.6,157.0,True,52.85,5
2245,74.87,15,3,274.7,192.7,True,16.28,1
2245,74.87,21,3,245.6,152.0,True,20.05,64
2245,74.87,22,17,353.0,190.0,True,16.85,9
2246,74.91,2,26,246.1,157.0,True,0,0
2246,74.91,15,25,330.6,190.7,True,0,0
2246,74.91,21,26,245.2,151.5,True,3.3,42
2246,74.91,22,25,342.6,192.5,True,0,0
2247,74.94,2,3,246.0,157.1,True,52.92,6
2247,74.94,15,25,329.2,191.9,True,0.03,1
2247,74.94,21,3,244.8,151.1,True,20.12,65
2247,74.94,22,25,342.5,193.6,True,0.03,1
2248,74.97,2,3,245.9,156.6,True,52.95,7
2248,74.97,15,25,328.9,193.0,True,0.07,2
2248,74.97,21,3,244.4,150.6,True,20.15,66
2248,74.97,22,25,343.2,194.7,True,0.07,2
2249,75.01,2,3,245.9,156.0,True,52.99,8
2249,75.01,15,25,329.3,193.4,True,0.1,3
2249,75.01,21,3,244.0,150.2,True,20.19,67
2249,75.01,22,25,343.9,195.8,True,0.1,3
2250,75.04,2,3,245.9,155.5,True,53.02,9
2250,75.04,15,3,270.4,195.4,True,16.45,2
2250,75.04,21,3,243.6,149.8,True,20.22,68
2250,75.04,22,25,339.7,194.0,True,0.13,4
2251,75.08,2,3,245.9,155.0,True,53.05,10
2251,75.08,15,3,270.3,195.6,True,16.48,3
2251,75.08,21,3,243.3,149.4,True,20.25,69
2251,75.08,22,25,336.7,194.4,True,0.17,5
2252,75.11,2,3,245.8,154.4,True,53.09,11
2252,75.11,15,3,269.7,195.7,True,16.52,4
2252,75.11,21,3,242.9,148.9,True,20.29,70
2252,75.11,22,25,337.5,194.7,True,0.2,6
2253,75.14,15,3,269.5,195.4,True,16.55,5
2253,75.14,21,2,244.1,140.0,True,0,0
2253,75.14,22,25,337.7,195.6,True,0.23,7
2254,75.18,15,3,268.2,195.6,True,16.58,6
2254,75.18,21,2,243.4,140.2,True,0.03,1
2254,75.18,22,25,337.9,196.4,True,0.27,8
2255,75.21,15,3,267.8,195.5,True,16.62,7
2255,75.21,21,2,242.9,140.1,True,0.07,2
2255,75.21,22,25,338.1,197.2,True,0.3,9
2256,75.24,15,3,268.9,188.1,True,16.65,8
2256,75.24,21,3,242.5,139.8,True,20.42,71
2256,75.24,22,17,337.6,196.1,True,17.22,10
2257,75.28,15,2,267.4,188.4,True,0,0
2257,75.28,21,3,242.2,139.0,True,20.45,72
2257,75.28,22,17,337.0,196.6,True,17.25,11
2258,75.31,15,2,266.4,188.6,True,0.03,1
2258,75.31,21,3,241.8,138.4,True,20.49,73
2258,75.31,22,17,336.2,197.2,True,17.28,12
2259,75.34,15,22,290.0,216.3,True,24.46,103
2259,75.34,21,3,241.4,138.0,True,20.52,74
2260,75.38,15,22,287.4,216.7,True,24.49,104
2260,75.38,21,3,241.0,137.5,True,20.55,75
2261,75.41,15,22,284.2,217.2,True,24.52,105
2261,75.41,21,3,240.6,136.6,True,20.59,76
2262,75.44,15,22,281.2,217.5,True,24.56,106
2262,75.44,21,3,240.3,135.7,True,20.62,77
2263,75.48,15,22,278.7,217.9,True,24.59,107
2263,75.48,21,3,240.0,134.8,True,20.65,78
2264,75.51,15,22,276.1,218.3,True,24.62,108
2264,75.51,21,3,239.7,134.0,True,20.69,79
2265,75.54,15,22,274.3,219.5,True,24.66,109
2265,75.54,21,3,239.4,133.1,True,20.72,80
2266,75.58,2,3,241.9,154.6,True,53.55,12
2266,75.58,15,22,272.7,219.6,True,24.69,110
2266,75.58,21,3,237.0,142.2,True,20.75,81
2267,75.61,2,3,241.6,153.2,True,53.59,13
2267,75.61,15,22,270.6,220.3,True,24.72,111
2267,75.61,21,26,230.7,141.9,True,4.0,43
2268,75.64,2,3,241.4,153.6,True,53.62,14
2268,75.64,15,22,268.7,220.5,True,24.76,112
2268,75.64,21,26,230.0,141.5,True,4.04,44
2269,75.68,2,3,241.0,153.5,True,53.65,15
2269,75.68,15,22,267.0,222.3,True,24.79,113
2269,75.68,21,26,229.4,141.0,True,4.07,45
2270,75.71,2,3,242.3,155.3,True,53.69,16
2270,75.71,15,22,265.3,222.0,True,24.82,114
2270,75.71,21,26,228.7,140.6,True,4.1,46
2271,75.74,2,3,242.4,155.4,True,53.72,17
2271,75.74,15,22,263.9,224.0,True,24.86,115
2271,75.74,21,26,228.0,140.1,True,4.14,47
2272,75.78,2,3,242.5,155.5,True,53.75,18
2272,75.78,15,22,262.4,225.6,True,24.89,116
2272,75.78,21,26,227.3,139.7,True,4.17,48
2273,75.81,2,3,242.5,155.5,True,53.79,19
2273,75.81,15,22,260.6,225.3,True,24.92,117
2273,75.81,21,26,226.6,139.2,True,4.2,49
2274,75.84,2,3,242.6,155.6,True,53.82,20
2274,75.84,15,22,259.4,222.9,True,24.96,118
2274,75.84,21,26,225.9,138.8,True,4.24,50
2275,75.88,2,3,242.7,155.7,True,53.85,21
2275,75.88,15,22,257.6,222.7,True,24.99,119
2275,75.88,21,26,225.2,138.3,True,4.27,51
2276,75.91,2,3,242.8,155.7,True,53.89,22
2276,75.91,15,22,254.9,222.8,True,25.03,120
2276,75.91,21,26,224.5,137.9,True,4.3,52
2277,75.94,2,3,242.8,155.8,True,53.92,23
2277,75.94,15,22,252.1,220.2,True,25.06,121
2278,75.98,2,26,231.1,146.8,True,1.07,1
2278,75.98,15,22,249.1,219.1,True,25.09,122
2279,76.01,2,26,230.7,146.1,True,1.1,2
2279,76.01,15,22,248.0,223.6,True,25.13,123
2280,76.04,2,26,230.2,145.5,True,1.13,3
2280,76.04,15,22,246.3,228.3,True,25.16,124
2281,76.08,2,26,229.7,144.8,True,1.17,4
2281,76.08,15,22,244.1,231.1,True,25.19,125
2282,76.11,2,26,229.3,144.1,True,1.2,5
2282,76.11,15,22,241.1,232.3,True,25.23,126
2283,76.14,2,3,242.8,145.1,True,54.12,24
